x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,target
8.999874560140622,-2.446536766137541,8.113958903507147,4.978590488154316,2.691653454244081,8.629295980039402,4.696938945229586,9.329303891687829,3.483915430972411,9.256423870867025,711850.9298169642
8.401689325184474,1.677992807351492,7.075457575552136,-0.966936431989339,8.128221177747282,7.229067535456906,-4.643554710845466,3.197051410187184,-5.133970951409905,8.85170173067753,471624.2669991655
4.9807824032248575,-9.954694817891454,-1.479537048351741,-4.84536261750113,0.11288543400003093,-3.917592232990515,1.2797523872372647,-2.122556488239571,5.5882189199494405,9.947774329409182,498682.7454048399
-7.5469984561103365,7.103503937875061,-3.320159772880233,1.6286350801993308,2.072873278886769,-9.977476679763642,-9.192961394506288,-1.5925259367722067,2.319206678903898,-8.275945533837806,666357.600964368
-1.5140337379598545,3.5987052498630945,5.765664661541834,7.721898624146263,8.056916732276044,-1.433746185085976,7.049059277345641,-4.5368704760489065,9.95343905058547,-4.139277594768876,595609.694300294
1.376431342432486,6.030250650340893,-3.786211746547277,-3.5607077122321362,9.050157094641666,8.60609749446975,-5.188813296808905,-8.838657630441368,-8.615084771228634,0.1407488378764299,717429.9196709426
7.526162310378972,1.8967233678388418,5.515766429765222,-9.610402508025896,-0.7192059635239758,-6.272311175866565,-3.7429770977839327,-9.736111255131714,-1.0415033877637399,-3.8752306842956212,495486.46935440175
-7.1460402814199036,-0.26820118181817243,-2.6652568644891,-3.166687588558535,-5.782342253339028,-6.052262543111427,6.330009537459549,-0.3503781471285645,-8.934020400675708,6.903071291228763,456186.7707675814
5.797195342838325,-9.464544017858948,0.11975049520955494,8.89822025465918,-8.375935771926471,-0.5991091301655356,-4.99048536360897,-9.837895470125948,7.44883835205594,-3.1777734392412382,713569.1336517252
0.8802671985327404,-1.0297279815813845,-4.432657142195273,0.6391375676073032,-3.658742569740019,7.25967994835624,9.355658828660765,7.271808556203542,-7.1485961660967074,0.7906195005382699,433032.1986477299
-8.747977531077797,9.455856681732946,2.345069209645395,-4.39247962796445,1.7956742782244977,-5.699867049643839,-4.088833918485369,-9.280885711272617,1.2293559632944078,-2.2899145478053278,362023.5947320986
-6.893302423476316,-1.1456309221837309,-4.889951296426971,-8.54473893992628,6.118653495144692,-0.7922731212867244,9.95500877596536,-0.47093787235175455,0.01151638331146465,-9.803153276669006,780777.2161656558
4.914850944602037,8.66586057660546,-7.93590799905922,-1.5868932682636903,0.38815962900628875,2.108016090598694,-0.5567360651338031,0.11821877288441485,-9.937712750192722,-3.025369526283395,443312.82668032293
-8.62828025131389,4.867707329974042,-9.511260397586106,-3.98183757761025,-2.541262830391595,-1.2388068418167144,5.732656449237032,1.0955414385243216,-0.31214767912204167,2.8656612553834293,142061.575574951
-2.0463752918576734,7.568064828869378,-9.70149173566096,-1.212004710362466,7.228134768127791,3.568423459408166,1.778165087844318,-9.601441577739948,-8.463140491385065,-1.6867379713143027,662686.4515463441
-9.753502437650548,-1.0987075662842116,6.799655046540828,-9.620953095440825,-2.637781604938148,-9.222524243631238,-6.332065419190991,-4.380364681014994,2.338918185541697,5.082609229928217,434094.67471001076
